user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
R6806	7	0	109	0	0	8	0	9	3	7	7	17
R6807	0	0	366	0	0	0	0	0	0	0	0	0
R6808	0	0	3	0	0	0	0	0	0	0	0	0
R6809	10	0	79	0	0	14	0	5	1	2	3	19
R6810	94	0	623	2	4	30	0	14	19	6	30	46
R6811	72	4	399	7	2	48	0	13	2	13	0	82
R6812	3	0	39	0	0	6	0	5	0	1	2	6
R6813	52	0	359	0	2	41	0	10	4	13	8	64
R6814	7	0	104	0	1	17	1	13	1	3	0	40
R6815	43	1	406	1	3	71	2	17	3	18	27	57
R6816	0	0	1	0	0	1	0	0	0	0	0	0
R6817	64	0	547	2	4	53	0	49	9	32	47	109
R6818	0	0	1	0	0	0	0	0	0	0	0	0
R6819	26	2	170	0	1	26	0	14	2	7	2	49
R6820	176	5	669	0	6	45	4	140	24	41	15	183
R6821	17	0	113	0	2	19	0	10	4	3	4	24
R6822	70	2	400	0	4	39	1	45	14	30	2	116
R6823	1	0	0	0	0	0	0	0	0	0	0	0
R6824	6	0	94	0	0	7	0	6	0	3	1	25
R6825	7	0	33	0	0	1	0	3	0	3	0	5
R6826	0	0	10	0	0	2	0	0	1	0	0	1
R6827	14	0	94	0	0	3	0	4	1	3	1	40
R6828	0	0	0	0	0	0	0	0	0	0	0	0
R6829	17	0	171	0	0	29	1	5	3	3	10	27
R6830	31	1	207	0	5	20	0	22	5	9	6	47
R6832	0	0	0	0	0	0	0	0	0	0	0	1
R6833	20	0	134	0	5	14	0	14	1	8	0	16
R6834	22	0	61	0	0	5	0	9	0	2	0	5
R6835	45	0	407	1	4	23	0	16	16	20	36	99
R6836	16	1	114	0	1	9	0	18	13	2	12	46
R6837	4	0	61	0	0	3	1	1	1	4	5	3
R6838	12	0	96	1	2	13	0	2	2	9	7	10
R6839	5	0	40	0	0	7	0	0	2	3	0	5
R6840	4	0	33	0	2	5	0	2	0	2	0	3
R6841	1	0	12	0	0	3	0	2	0	1	0	4
R6842	58	0	312	3	6	35	2	29	15	12	9	83
R6843	6	0	37	0	0	4	0	2	0	2	0	10
R6844	62	1	346	1	11	106	1	42	9	21	6	73
R6845	0	0	1	0	0	1	0	0	0	0	0	0
R6846	7	0	24	1	0	0	0	0	0	3	0	6
R6847	0	0	1	0	0	0	0	0	0	0	0	0
R6848	64	3	294	0	7	23	0	40	19	7	9	77
R6849	53	0	349	1	2	20	1	47	11	39	26	78
R6850	0	0	0	0	0	0	0	0	0	0	0	0
R6851	8	0	83	0	0	9	0	2	1	4	0	11
R6852	31	0	424	2	2	37	0	50	27	5	3	38
R6853	3	0	38	0	0	3	0	5	2	1	6	2
R6854	45	2	291	1	0	11	0	46	14	5	2	96
R6855	5	0	8	0	0	1	0	1	0	1	0	4
R6856	10	0	113	0	6	4	0	3	2	3	3	12
R6857	2	0	15	0	0	1	0	2	0	2	0	1
R6858	18	0	214	1	4	9	0	8	3	11	18	55
R6859	0	0	18	0	1	2	0	2	1	2	0	1
R6860	48	0	273	0	0	3	0	8	0	4	0	9
R6861	0	0	2	0	0	1	0	0	0	0	0	0
R6862	4	0	12	0	0	3	0	1	0	1	0	2
R6863	30	0	199	0	0	56	0	11	3	5	0	40
R6864	44	0	258	0	2	32	0	20	4	6	5	62
R6865	4	0	11	0	0	2	0	1	1	0	0	6
R6866	15	1	85	0	0	6	0	7	5	3	1	45
R6867	0	0	0	0	0	0	0	0	0	0	0	0
R6868	78	0	501	3	11	63	0	27	8	22	8	100
R6869	49	1	275	0	3	33	0	24	11	13	15	54
R6870	28	1	289	0	2	42	0	23	2	7	5	53
R6871	0	0	5	0	0	1	0	0	0	0	0	1
R6872	8	0	95	0	2	5	1	5	1	0	8	13
R6874	3	0	16	0	1	0	0	2	0	0	0	6
R6875	3	0	8	0	0	4	0	0	1	0	0	0
R6876	1	0	12	0	0	1	0	0	0	1	0	0
R6877	31	2	311	0	2	49	0	20	2	12	15	61
R6878	19	1	248	0	0	16	0	28	13	2	2	117
R6880	0	0	0	0	0	0	0	0	0	0	0	0
R6881	20	0	674	0	1	29	0	28	6	3	0	18
R6882	39	1	227	2	7	60	0	21	6	6	2	62
R6883	10	0	66	0	0	21	0	5	0	2	1	14
R6884	0	0	0	0	0	0	0	0	0	0	0	0
R6885	2	0	29	0	1	1	0	1	0	0	0	3
R6886	0	0	0	0	0	0	0	0	0	0	0	0
R6887	30	0	275	2	3	40	0	4	1	19	13	19
R6888	0	0	3	0	0	0	0	0	0	0	0	0
R6889	0	0	1	0	0	0	0	0	0	0	0	0
R6890	0	0	1	0	0	0	0	0	0	0	0	0
R6891	69	0	420	0	0	15	0	109	9	22	11	66
R6892	42	0	268	0	0	106	0	22	12	6	4	82
R6893	1	0	21	0	1	7	0	0	0	0	1	2
R6894	15	0	134	0	0	23	0	10	1	3	0	28
R6895	17	1	343	0	0	34	0	7	3	7	0	45
R6896	0	0	24	0	0	9	0	7	0	1	0	2
R6897	0	0	0	0	0	0	0	0	0	0	0	0
R6898	7	0	44	1	1	2	0	2	0	1	4	2
R6899	30	1	159	0	0	17	0	18	4	8	2	64
R6900	14	0	104	0	2	19	0	32	0	6	3	41
R6901	8	0	138	0	0	14	0	16	6	4	2	11
R6902	0	0	0	0	0	0	0	0	0	0	0	0
R6903	11	2	171	0	1	32	0	1	0	1	0	47
R6904	5	0	65	0	0	10	0	2	1	3	1	14
R6905	45	0	257	0	1	13	0	21	4	15	18	38
R6906	57	2	598	1	6	55	0	47	10	9	19	72
R6907	0	0	1	0	0	0	0	0	0	0	0	0
R6908	37	1	367	0	1	147	3	28	6	24	8	79
R6909	67	0	447	1	5	80	0	47	4	28	27	64
R6910	0	0	0	0	0	0	0	0	0	0	0	0
R6911	118	0	453	0	4	74	0	23	9	29	54	78
R6912	0	0	2	0	0	0	0	0	0	0	0	0
R6913	0	0	0	0	0	0	0	1	0	0	0	0
R6914	24	4	253	1	0	19	0	18	7	12	1	78
R6915	3	1	59	1	3	16	0	2	2	3	9	18
R6916	47	1	149	0	1	11	0	16	12	14	3	32
R6917	0	0	0	0	0	0	0	0	0	0	0	1
R6918	0	0	2	0	0	0	0	0	0	0	0	0
R6920	0	0	1	0	0	0	0	0	0	0	0	0
R6921	0	0	4	0	0	1	0	3	0	1	0	2
R6922	55	0	434	2	4	54	1	26	6	17	4	54
R6923	2	0	18	0	0	2	0	0	0	0	0	5
R6924	1	0	2	0	0	0	0	0	0	0	0	0
R6925	4	0	34	0	0	3	0	4	1	0	3	8
R6926	8	0	44	0	0	3	0	9	4	3	0	6
R6927	6	0	180	0	0	111	0	13	7	3	1	55
R6928	14	0	320	0	0	3	0	83	0	0	0	126
R6929	14	0	201	0	5	22	0	8	3	5	3	30
R6930	6	0	50	0	0	5	0	2	1	1	1	6
R6931	21	0	121	0	2	12	0	18	7	9	3	53
R6932	9	0	46	0	0	2	0	13	1	2	2	7
R6933	1	0	0	0	0	0	0	0	0	0	0	0
R6934	52	0	333	0	4	65	0	21	7	10	9	44
R6935	0	0	0	0	0	0	0	0	0	0	0	0
R6936	9	0	54	0	0	11	0	0	0	0	2	8
R6937	38	1	345	0	3	60	0	27	1	12	4	50
R6938	37	0	184	2	2	23	1	18	3	5	0	68
R6939	12	1	125	1	3	18	0	11	1	2	3	20
R6940	5	0	80	0	0	15	0	3	1	0	1	59
R6941	39	0	303	0	5	64	0	20	6	4	2	97
R6942	9	0	61	0	2	5	0	10	2	1	1	17
R6943	16	0	72	1	0	10	1	5	2	5	9	9
R6944	0	0	0	0	0	0	0	0	0	0	0	0
R6945	38	0	424	1	2	52	0	13	1	6	13	62
R6947	0	0	0	0	0	0	0	0	0	0	0	0
R6948	1	0	9	0	0	0	0	0	0	2	0	2
R6949	16	0	102	0	1	6	0	8	2	3	4	11
R6950	16	0	101	0	0	3	0	1	2	3	0	22
R6951	49	1	421	0	6	49	2	26	7	19	32	60
R6952	0	0	7	0	0	1	0	0	0	0	0	0
R6953	1	0	6	0	0	1	0	0	0	0	0	1
R6954	24	1	180	0	1	19	0	9	6	15	23	36
R6955	1	0	24	0	0	1	0	1	0	2	0	5
R6956	0	0	0	0	0	0	0	0	0	0	0	0
R6957	0	0	0	0	0	0	0	0	0	0	0	0
R6958	16	1	97	0	1	26	0	4	2	4	5	18
R6959	0	0	0	0	0	0	0	0	0	0	0	0
R6960	15	0	254	0	0	35	0	4	0	1	0	3
R6961	2	0	52	0	1	3	0	3	2	3	2	3
R6962	57	2	512	1	5	37	1	54	17	46	8	102
R6963	58	1	154	0	3	27	1	13	8	3	0	193
R6964	0	0	0	0	0	0	0	0	0	0	0	0
R6965	1	0	8	0	0	2	0	0	0	0	0	3
R6966	145	0	482	0	7	39	0	39	14	19	39	169
R6967	0	0	1	0	0	0	0	0	0	0	0	0
R6968	0	0	0	0	0	0	0	0	0	0	0	0
R6969	10	0	79	0	0	14	0	3	0	0	1	10
R6970	2	0	25	0	0	4	0	0	2	1	0	13
R6971	0	0	0	0	0	0	0	0	0	0	0	0
R6973	0	0	9	0	0	1	0	0	1	0	0	3
R6974	51	0	390	1	2	62	1	9	1	11	9	54
R6975	12	0	312	0	2	23	0	3	3	1	4	44
R6976	37	0	599	0	1	74	0	67	16	2	0	109
R6977	4	0	23	0	0	2	0	5	1	1	0	0
R6978	12	0	118	0	6	14	0	5	5	4	2	24
R6979	8	0	48	0	1	6	0	5	0	2	4	4
R6980	1	0	18	0	0	1	0	1	0	0	0	1
R6981	0	0	3	0	0	0	0	0	0	0	0	0
R6982	59	1	384	0	7	87	0	22	9	18	7	79
R6983	0	0	984	0	0	104	0	451	0	0	0	179
R6984	110	2	371	3	4	75	0	42	11	9	5	98
R6985	0	0	0	0	0	0	0	0	0	0	0	0
R6986	52	0	285	0	7	22	0	31	8	5	2	103
R6987	120	0	898	2	16	110	1	62	11	71	38	124
R6988	2	0	11	0	0	3	0	0	1	0	0	0
R6989	7	0	40	0	0	4	0	1	1	1	1	2
R6990	1	0	4	0	0	3	0	1	0	0	0	0
R6991	5	0	36	0	0	6	0	2	0	0	0	7
R6992	3	0	57	0	1	4	0	5	1	2	3	7
R6993	0	0	1	0	0	1	0	0	0	0	0	0
R6994	0	0	0	0	0	0	0	0	0	0	0	0
R6995	4	0	31	0	0	2	0	3	2	3	1	8
R6996	35	0	284	0	4	48	0	12	2	7	5	37
R6997	89	2	528	2	5	74	1	27	13	18	57	72
R6998	20	0	162	0	2	43	0	40	6	1	0	105
R6999	22	0	166	0	3	22	0	9	6	6	0	36
R7000	10	0	100	0	0	3	0	3	5	5	11	11
R7001	11	1	119	0	0	34	0	14	1	4	0	26
R7002	10	0	127	0	1	14	0	10	1	6	3	13
R7003	0	0	0	0	0	0	0	0	0	0	0	0
R7004	6	0	54	0	1	7	0	3	2	0	2	14
R7005	31	0	172	2	1	23	1	7	3	10	11	20
R7006	0	0	1	0	0	0	0	0	0	0	0	0
R7007	0	0	1	0	0	0	0	0	0	0	0	0
R7008	6	0	210	0	2	20	0	4	1	1	3	8
R7009	70	2	458	2	6	49	1	40	6	23	11	110
R7010	12	0	130	0	0	20	0	8	2	4	2	9
R7012	55	1	240	0	4	30	2	21	4	11	3	93
R7013	0	0	0	0	0	0	0	0	0	0	0	0
R7014	2	0	10	0	0	83	0	2	5	0	0	23
R7015	2	0	11	0	1	1	0	3	0	0	1	6
R7016	1	0	12	0	0	3	0	3	0	1	0	4
R7017	0	0	2	0	0	0	0	0	0	0	0	0
R7018	0	0	0	0	0	0	0	0	0	0	0	0
R7019	2	0	30	0	0	6	0	2	1	0	0	4
R7020	0	0	0	0	0	0	0	0	0	0	0	0
R7021	2	0	18	0	0	3	0	1	0	0	0	2
R7022	6	1	129	0	0	11	0	39	18	0	0	47
R7023	1	0	10	0	0	0	0	3	1	1	1	5
R7024	1	0	16	0	0	4	0	1	0	8	0	0
R7025	4	0	69	0	0	4	0	14	1	2	6	14
R7026	1	0	22	0	0	7	0	1	1	1	0	3
R7027	0	0	14	0	0	5	0	2	0	0	0	2
R7028	69	8	341	1	1	25	0	11	28	15	6	109
R7029	13	0	141	0	0	9	0	1	0	0	0	4
R7030	5	0	153	0	0	26	0	25	1	2	0	9
R7031	21	0	167	0	0	8	0	20	5	10	6	22
R7032	17	0	142	0	1	24	1	7	1	1	2	43
R7033	0	0	0	0	0	0	0	0	0	0	0	0
R7034	89	2	430	1	8	58	1	33	7	18	5	95
R7035	45	2	417	0	2	38	0	82	26	14	1	92
R7036	0	0	4	0	0	0	0	0	0	0	0	1
R7037	8	0	66	0	0	12	1	0	1	0	0	22
R7038	8	0	89	2	1	13	0	4	1	4	4	13
R7039	134	2	626	0	17	74	0	62	11	30	6	175
R7040	5	0	28	0	0	0	0	1	4	1	2	1
R7041	0	0	2	0	0	0	0	1	0	0	1	0
R7042	12	0	132	0	1	12	1	8	2	14	12	11
R7043	0	0	2	0	0	0	0	0	0	0	0	1
R7044	37	0	326	1	1	19	0	17	8	12	10	80
R7045	14	1	159	0	1	7	0	1	5	2	3	37
R7046	0	0	0	0	0	0	0	0	0	0	0	0
R7047	86	0	416	0	8	28	1	41	7	19	14	93
R7048	94	0	515	0	5	65	0	25	6	25	19	56
R7049	0	0	0	0	0	0	0	0	0	0	0	0
R7050	18	0	239	0	0	96	0	9	1	1	0	75
R7051	0	0	1	0	0	0	0	0	0	0	0	0
R7052	0	0	2	0	0	0	0	0	0	0	0	0
R7053	51	1	178	0	2	33	0	9	5	6	6	51
R7054	21	1	199	0	5	40	0	19	5	22	10	27
R7055	3	0	18	0	0	1	0	0	0	0	0	2
R7056	5	0	26	0	1	3	0	1	1	0	0	29
R7057	14	0	80	0	2	4	0	7	3	1	3	25
R7058	0	0	33	0	0	8	0	2	0	3	0	4
R7059	43	0	309	0	5	20	0	37	7	13	8	81
R7060	4	0	12	0	0	1	0	2	1	0	0	5
R7061	39	1	318	0	2	29	0	27	2	10	7	28
R7062	5	1	44	1	1	7	0	5	0	4	2	10
R7063	27	0	272	0	2	40	0	14	10	21	23	40
R7064	0	0	47	0	0	2	0	1	1	0	0	5
R7065	2	0	9	0	0	2	0	0	1	0	0	1
R7066	12	0	62	0	1	6	0	9	3	2	1	18
R7067	0	0	0	0	0	0	0	0	0	0	0	0
R7068	0	0	30	0	0	0	0	0	0	0	0	0
R7069	24	0	194	0	1	13	0	26	7	13	1	42
R7070	36	3	137	0	0	28	1	14	2	2	4	32
R7071	0	0	0	0	0	0	0	0	0	0	0	0
R7072	32	0	266	0	2	34	1	23	4	10	11	42
R7073	0	0	0	0	0	0	0	0	0	0	0	0
R7075	20	0	239	0	4	29	0	9	7	12	21	27
R7076	14	0	119	0	0	27	0	5	1	0	1	52
R7077	0	0	2	0	0	2	0	0	0	0	0	0
R7078	16	0	164	0	1	25	0	17	0	14	1	17
R7079	43	0	141	0	3	14	0	2	1	7	7	21
R7080	71	1	547	2	9	43	0	38	8	21	13	67
R7081	3	0	14	0	0	1	0	0	0	1	0	5
R7082	0	0	0	0	0	0	0	0	0	0	0	0
R7083	21	2	136	0	0	18	0	10	1	9	6	22
R7084	0	0	0	0	0	0	0	0	0	0	0	0
R7085	17	2	281	0	0	21	0	20	3	7	2	72
R7086	0	0	6	0	0	0	0	2	0	0	0	0
R7087	12	1	129	0	1	17	0	19	4	3	1	51
R7088	13	0	154	0	2	11	0	4	1	10	4	16
R7089	25	0	183	0	0	20	0	16	1	11	0	58
R7090	28	0	191	0	0	18	0	18	3	13	1	18
R7091	1	0	3	0	0	1	0	0	0	0	0	1
R7092	0	0	0	0	0	0	0	0	0	0	0	0
R7093	8	0	174	0	0	28	0	24	1	7	3	33
R7094	0	0	1	0	0	0	0	1	0	0	0	0
R7095	2	0	12	0	0	2	0	0	0	1	0	1
R7096	0	0	0	0	0	0	0	0	0	0	0	0
R7097	0	0	13	0	0	1	0	1	0	0	0	5
R7098	0	0	0	0	0	0	0	0	0	0	0	0
R7099	0	0	2	0	0	1	0	1	0	0	0	1
R7100	2	0	113	0	0	36	0	7	2	0	0	24
R7101	0	0	3	0	0	1	0	1	0	0	0	0
R7102	32	0	259	0	2	28	1	16	1	6	5	41
R7103	0	0	5	0	0	1	0	0	0	3	0	1
R7104	61	1	292	1	2	58	1	26	7	16	5	39
R7105	6	0	25	0	0	2	0	0	0	1	0	1
R7106	12	0	56	0	3	7	0	5	0	3	3	12
R7107	52	1	235	0	3	29	0	17	3	10	2	87
R7108	33	1	239	2	0	22	0	14	6	9	7	32
R7109	1	0	26	0	0	5	0	2	0	1	1	10
R7110	6	0	33	0	0	2	0	3	1	3	2	1
R7111	29	0	341	0	0	36	0	27	9	4	12	45
R7112	14	1	114	0	4	21	0	8	1	4	4	23
R7113	84	0	397	0	9	39	0	27	3	20	5	117
R7114	8	0	95	0	1	4	0	1	1	4	0	7
R7115	7	2	113	0	0	8	0	7	1	5	3	14
R7116	32	0	94	0	0	10	0	10	1	4	9	20
R7117	1	0	14	0	0	18	0	0	0	1	1	1
R7118	6	0	25	0	0	9	0	2	2	1	0	9
R7119	5	0	61	0	0	16	0	8	0	0	0	10
R7120	7	0	32	0	0	3	0	1	1	2	0	8
R7121	2	0	5	0	0	1	0	0	1	0	0	0
R7122	7	0	120	0	0	11	0	7	0	3	1	3
R7123	34	0	236	0	1	27	1	11	8	4	5	29
R7124	24	1	194	1	2	23	0	10	1	11	7	66
R7125	24	0	145	1	2	33	0	5	3	1	0	43
R7126	84	0	442	0	7	132	0	23	3	5	2	182
R7127	10	0	102	0	0	13	0	4	2	6	4	6
R7128	45	0	335	0	5	55	0	14	7	13	5	70
R7129	11	0	93	0	0	10	1	9	1	6	6	16
R7130	0	0	0	0	0	0	0	0	0	0	1	0
R7131	17	0	217	1	4	27	0	9	3	16	8	17
R7132	3	0	20	0	0	1	0	1	0	0	0	2
R7133	2	0	17	0	0	2	0	2	0	1	0	2
R7134	30	0	256	0	0	18	0	27	2	5	4	36
R7135	0	0	5	0	0	1	0	0	0	0	0	0
R7136	24	0	236	0	4	10	0	19	2	3	6	40
R7138	0	0	0	0	0	0	0	0	0	0	0	0
R7139	0	0	2	0	0	0	0	0	0	0	0	0
R7140	0	0	0	0	0	0	0	0	0	0	0	0
R7141	1	0	1	0	0	1	0	0	0	0	0	0
R7142	0	0	4	0	0	2	0	0	0	0	0	0
R7143	2	0	12	0	0	0	0	0	0	1	0	0
R7144	21	0	114	0	0	17	0	27	0	0	0	17
R7145	0	0	0	0	0	0	0	0	0	0	0	0
R7146	36	0	267	0	3	64	0	18	6	13	8	57
R7147	40	0	290	0	10	33	0	20	3	17	7	63
R7148	2	0	23	0	0	0	0	0	0	2	1	3
R7149	1	0	2	0	0	2	0	0	0	1	0	1
R7150	4	0	46	0	0	3	0	7	4	1	1	24
R7151	34	0	281	0	1	34	0	21	6	5	6	41
R7152	31	0	208	0	1	45	0	18	2	5	4	37
R7153	0	0	1	0	0	0	0	0	0	0	0	2
R7154	4	0	23	0	0	5	0	0	1	0	1	8
R7155	0	0	0	0	0	0	0	0	0	0	0	0
R7156	5	0	29	0	0	6	0	3	1	1	0	15
R7158	42	1	239	1	0	36	0	27	1	14	19	33
R7159	28	0	197	0	5	24	1	6	1	7	15	31
R7160	12	0	88	0	0	43	0	3	2	3	0	4
R7161	0	0	2	0	0	0	0	0	0	0	0	1
R7162	5	0	59	0	0	1	0	4	3	1	2	5
R7163	3	0	53	0	0	9	0	6	0	2	1	10
R7164	15	0	152	0	2	36	1	8	0	8	6	16
R7165	13	0	102	0	1	11	0	4	1	0	2	34
R7166	41	0	316	0	0	33	1	23	8	23	4	72
R7167	84	0	203	0	0	31	0	14	4	8	0	36
R7168	5	0	32	0	3	1	0	6	2	1	0	17
R7169	27	2	260	4	2	20	0	17	3	27	13	40
R7170	64	1	481	3	10	73	2	12	8	19	9	78
R7171	12	0	150	2	0	22	0	20	2	10	3	18
R7172	0	0	0	0	0	0	0	0	0	0	1	0
R7173	8	0	63	0	0	0	0	3	0	3	0	34
R7174	0	0	0	0	0	0	0	0	0	0	0	0
R7175	0	0	14	0	0	1	0	0	0	0	0	3
R7176	7	0	70	0	1	3	0	1	3	2	1	20
R7177	5	0	31	0	0	5	0	1	1	0	1	5
R7178	18	0	38	0	0	1	0	4	2	5	1	11
R7179	2	0	9	0	1	1	0	3	0	0	0	1
R7180	1	0	17	0	0	3	0	0	1	1	0	3
R7181	1	0	2	0	1	0	0	2	0	0	0	0
R7182	41	1	310	2	1	51	0	37	5	14	35	45
R7183	18	0	80	0	1	3	1	1	3	0	4	20
R7184	47	0	257	0	2	46	0	21	3	5	3	100
R7185	57	0	383	2	5	26	0	33	7	11	14	50
R7186	1	0	8	0	0	0	0	0	0	0	0	0
R7187	23	1	162	0	3	9	0	18	5	6	5	68
R7188	0	0	1	0	0	0	0	0	0	0	0	0
R7189	28	0	182	0	1	26	0	12	4	5	12	17
R7190	18	0	64	0	1	15	0	6	5	5	4	30
R7191	51	0	291	0	1	32	0	17	3	7	1	59
R7192	10	0	108	0	0	21	0	12	1	7	4	8
R7193	3	0	12	0	1	2	0	10	0	1	0	1
R7195	0	0	0	0	0	0	0	0	0	0	0	0
R7197	27	1	340	1	3	47	0	22	5	13	10	57
R7198	49	0	308	1	5	56	0	29	3	18	39	60
R7199	13	0	102	1	3	20	0	2	3	3	3	13
R7200	0	0	1	0	0	0	0	0	0	0	0	0
R7201	4	0	152	0	0	3	0	0	0	7	0	1
R7202	5	0	54	0	0	16	0	2	0	0	0	3
R7203	19	1	254	0	1	20	1	20	3	10	6	42
R7204	0	0	0	0	0	0	0	0	0	0	0	0
R7205	50	2	273	1	4	36	0	31	4	11	5	60
R7206	0	0	311	0	0	3	0	231	0	0	1	3
R7207	7	0	63	0	1	4	0	3	1	1	1	2
R7208	44	0	363	1	1	40	0	33	12	3	12	23
R7209	0	0	13	0	0	1	0	1	0	0	0	0
R7210	2	0	5	0	0	0	0	1	0	0	0	1
R7211	0	0	0	0	0	0	0	0	0	0	0	0
R7212	28	0	107	0	0	33	0	7	1	1	0	26
R7213	19	0	117	0	1	22	0	2	2	4	8	21
R7214	0	0	1	0	0	0	0	0	0	0	0	0
R7215	0	0	0	0	0	0	0	0	0	0	0	0
R7216	35	0	143	0	3	13	0	6	0	3	0	95
R7217	12	0	84	0	0	12	1	6	3	3	0	60
R7218	1	0	4	0	0	1	0	0	0	0	0	0
R7219	40	0	250	1	0	25	0	17	0	13	12	34
R7220	2	0	18	0	0	3	0	1	0	0	0	5
R7221	31	0	241	0	0	30	0	138	1	4	0	10
R7222	0	0	0	0	0	0	0	0	0	0	0	0
R7223	16	0	203	1	1	37	2	22	3	6	13	29
R7224	0	0	0	0	0	0	0	0	0	0	0	0
R7225	11	0	96	0	5	5	1	3	1	9	3	23
R7226	16	0	177	0	3	18	1	7	2	13	2	17
R7228	7	0	68	0	1	9	0	4	1	6	2	13
R7229	19	0	90	0	1	4	0	10	6	5	1	20
R7230	34	0	232	0	2	14	0	25	6	13	3	86
R7231	10	0	100	0	0	19	0	0	0	0	0	7
R7232	5	0	194	0	0	108	0	2	1	1	0	18
R7233	22	1	178	0	3	14	1	17	6	3	2	36
R7234	0	0	0	0	0	0	0	0	0	0	0	0
R7235	13	0	61	0	0	2	0	12	0	2	0	31
R7236	30	0	162	1	4	27	0	10	0	8	12	49
R7237	14	1	107	0	3	9	0	12	6	1	1	17
R7238	27	1	271	0	0	13	0	18	11	7	9	35
R7239	28	0	233	0	2	17	1	30	3	4	6	63
R7240	31	0	167	1	2	13	0	13	2	2	1	24
R7241	0	0	4	0	0	1	0	2	0	0	0	1
R7242	1	0	30	0	0	13	0	2	0	1	0	5
R7243	67	0	361	0	4	49	2	41	11	22	9	70
R7244	32	0	217	2	3	35	0	5	2	5	12	48
R7245	2	0	35	0	0	2	0	0	0	0	1	2
R7246	0	0	3	0	0	1	0	0	0	0	0	0
R7247	15	0	137	0	1	17	0	9	6	16	8	9
R7248	1	0	6	0	0	0	0	3	0	0	0	1
R7249	14	0	106	0	4	10	0	11	2	2	4	29
R7250	27	0	179	0	4	22	0	6	2	8	16	36
R7251	15	1	116	0	0	11	0	13	1	4	5	27
R7252	0	0	0	0	0	0	0	0	0	0	0	0
R7253	5	0	20	0	0	2	0	1	1	1	0	5
R7254	10	0	87	0	0	7	0	2	0	8	0	10
R7255	11	0	46	0	0	7	0	0	1	0	0	9
R7256	0	0	0	0	0	0	0	0	0	0	0	0
R7257	14	1	150	0	3	18	0	8	3	7	6	20
R7258	0	0	3	0	0	0	0	0	0	0	1	0
R7259	19	1	86	0	0	15	0	8	3	0	0	14
R7260	4	0	33	0	1	2	0	4	0	3	0	5
R7261	23	0	89	0	2	7	0	14	1	8	5	28
R7262	75	1	171	0	1	19	0	20	8	14	7	55
R7263	44	0	295	0	10	14	0	21	16	2	3	224
R7264	1	0	11	0	1	0	0	2	1	0	1	2
R7265	8	0	93	0	0	3	0	6	2	1	2	9
R7266	8	1	35	0	0	6	0	5	6	3	0	3
R7267	15	0	40	0	0	2	0	7	0	4	2	14
R7268	70	1	324	0	5	34	0	96	11	29	13	111
R7269	0	0	0	0	0	0	0	0	0	0	0	0
R7271	0	0	1	0	0	0	0	0	0	0	0	0
R7272	1	0	10	0	0	0	0	0	0	0	0	3
R7273	0	0	12	0	0	0	0	0	0	0	0	2
R7274	1	0	40	0	0	41	0	0	1	0	1	14
R7275	3	0	58	0	0	0	0	3	1	3	0	18
R7276	24	0	148	0	1	23	0	9	3	8	7	42
R7277	61	0	220	0	2	44	0	27	7	7	7	43
R7278	85	0	642	0	4	99	0	24	6	19	23	123
R7279	0	0	7	0	0	2	0	1	0	0	0	1
R7280	40	0	211	0	2	20	1	24	3	12	15	52
R7281	3	0	12	0	0	3	0	1	0	0	1	2
R7282	126	4	343	0	4	34	0	27	9	14	6	87
R7283	47	0	365	1	7	38	0	16	7	29	15	47
R7284	1	0	24	0	0	2	0	2	1	1	3	0
R7285	94	1	379	1	2	77	1	26	17	17	1	124
R7286	35	0	289	2	3	32	2	17	3	22	11	53
R7287	7	0	138	0	1	37	0	10	5	6	13	15
R7288	1	0	20	0	0	4	0	1	1	1	0	5
R7289	10	0	185	0	0	16	0	15	1	3	2	15
R7290	4	0	118	0	0	28	0	8	1	0	0	173
R7291	0	0	0	0	0	0	0	0	0	0	0	0
R7292	29	0	288	0	2	13	0	20	1	1	2	73
R7293	22	0	427	0	2	21	1	27	5	8	9	92
R7294	0	0	2	0	0	0	0	0	0	0	0	0
R7295	53	0	379	0	6	41	0	56	14	4	3	113
R7296	0	0	1	0	0	0	0	0	0	0	0	0
R7298	0	0	11	0	0	1	1	2	0	1	2	2
R7299	0	0	1	0	0	0	0	0	0	0	0	0
R7300	20	0	216	0	2	18	1	24	3	8	9	26
R7301	52	0	232	0	8	38	0	27	5	19	18	46
R7302	3	0	111	1	0	5	0	4	0	4	0	14
R7303	2	0	13	0	0	3	0	2	0	0	0	1
R7304	36	1	259	0	1	16	0	15	7	12	13	33
R7305	11	1	104	0	1	10	0	9	8	1	3	18
R7306	0	0	0	0	0	0	0	0	0	0	0	0
R7308	13	0	67	0	3	17	0	5	1	1	2	19
R7309	4	0	19	0	0	0	0	0	0	0	0	0
R7310	1	0	1	0	0	0	0	0	0	0	0	0
R7311	10	2	156	0	0	7	1	16	1	8	0	38
R7312	42	1	434	1	0	85	1	32	8	21	4	68
R7313	0	0	6	0	0	0	0	0	0	0	0	1
R7314	11	0	96	0	1	14	0	19	3	1	0	16
R7315	0	0	0	0	0	0	0	0	0	0	0	0
R7316	4	0	6	0	0	2	0	0	0	0	0	0
R7317	0	0	5	0	0	2	0	0	0	0	0	0
